Name, Move
Pikachu, Endeavor
Pikachu, Body Slam
Pikachu, Spark
Pikachu, Charm
Raichu, Present
Raichu, Thunder
Raichu, Substitute
Raichu, Agility
Raichu, Encore
Raichu, Fly
Raichu, Tickle
Raichu, Trailblaze
Raichu, Nasty Plot
Raichu, Brick Break
Raichu, Electroweb
Raichu, Giga Impact
Raichu, Nuzzle
Raichu, Reflect
Raichu, Growl
Raichu, Reversal
Raichu, Focus Punch
Raichu, Eerie Impulse
Raichu, Swift
Raichu, Electro Ball
Raichu, Iron Tail
Raichu, Take Down
Raichu, Volt Switch
Raichu, Play Rough
Raichu, Focus Blast
Raichu, Hyper Beam
Raichu, Tail Whip
Raichu, Surf
Raichu, Tera Blast
Raichu, Charge
Raichu, Draining Kiss
Raichu, Dig
Raichu, Light Screen
Raichu, Wish
Raichu, Fake Tears
Raichu, Discharge
Raichu, Thunder Punch
Raichu, Play Nice
Raichu, Upper Hand
Raichu, Helping Hand
Raichu, Rest
Raichu, Alluring Voice
Raichu, Double Team
Raichu, Knock Off
Raichu, Wild Charge
Raichu, Sweet Kiss
Raichu, Disarming Voice
Raichu, Fake Out
Raichu, Quick Attack
Raichu, Rain Dance
Raichu, Protect
Raichu, Flail
Raichu, Charge Beam
Raichu, Thunderbolt
Raichu, Endure
Raichu, Sleep Talk
Raichu, Facade
Raichu, Thunder Shock
Raichu, Thief
Raichu, Thunder Wave
Raichu, Grass Knot
Raichu, Volt Tackle
Raichu, Electric Terrain
Raichu, Fling
Raichu, Feint
Raichu, Endeavor
Raichu, Body Slam
Raichu, Spark
Raichu, Charm
Sandshrew, Rock Slide
Sandshrew, Metal Claw
Sandshrew, Aerial Ace
Sandshrew, Substitute
Sandshrew, Agility
Sandshrew, Sand Tomb
Sandshrew, Defense Curl
Sandshrew, Rollout
Sandshrew, High Horsepower
Sandshrew, Double-Edge
Sandshrew, Scratch
Sandshrew, Brick Break
Sandshrew, Sandstorm
Sandshrew, Mud-Slap
Sandshrew, Earthquake
Sandshrew, Focus Punch
Sandshrew, Swift
Sandshrew, Swords Dance
Sandshrew, Poison Jab
Sandshrew, Take Down
Sandshrew, Sand Attack
Sandshrew, Poison Sting
Sandshrew, Tera Blast
Sandshrew, Fury Cutter
Sandshrew, X-Scissor
Sandshrew, Amnesia
Sandshrew, Smack Down
Sandshrew, Dig
Sandshrew, Throat Chop
Sandshrew, Stone Edge
Sandshrew, Mud Shot
Sandshrew, False Swipe
Sandshrew, Rest
Sandshrew, Hone Claws
Sandshrew, Rapid Spin
Sandshrew, Knock Off
Sandshrew, Scorching Sands
Sandshrew, Stomping Tantrum
Sandshrew, Bulldoze
Sandshrew, Counter
Sandshrew, Protect
Sandshrew, Low Kick
Sandshrew, Gyro Ball
Sandshrew, Flail
Sandshrew, Super Fang
Sandshrew, Endure
Sandshrew, Sleep Talk
Sandshrew, Facade
Sandshrew, Thief
Sandshrew, Slash
Sandshrew, Sunny Day
Sandshrew, Leech Life
Sandshrew, Curse
Sandshrew, Earth Power
Sandshrew, Night Slash
Sandshrew, Fling
Sandshrew, Endeavor
Sandshrew, Stealth Rock
Sandshrew, Spikes
Sandshrew, Body Slam
Sandshrew, Rock Tomb
Sandshrew, Fury Swipes
Sandshrew, Shadow Claw
Sandslash, Rock Slide
Sandslash, Metal Claw
Sandslash, Sand Tomb
Sandslash, Aerial Ace
Sandslash, Agility
Sandslash, Substitute
Sandslash, Defense Curl
Sandslash, Rollout
Sandslash, High Horsepower
Sandslash, Double-Edge
Sandslash, Scratch
Sandslash, Brick Break
Sandslash, Sandstorm
Sandslash, Giga Impact
Sandslash, Mud-Slap
Sandslash, Earthquake
Sandslash, Focus Punch
Sandslash, Crush Claw
Sandslash, Swift
Sandslash, Swords Dance
Sandslash, Poison Jab
Sandslash, Take Down
Sandslash, Sand Attack
Sandslash, Poison Sting
Sandslash, Focus Blast
Sandslash, Fury Cutter
Sandslash, X-Scissor
Sandslash, Amnesia
Sandslash, Hyper Beam
Sandslash, Tera Blast
Sandslash, Smack Down
Sandslash, Dig
Sandslash, Throat Chop
Sandslash, Stone Edge
Sandslash, Mud Shot
Sandslash, False Swipe
Sandslash, Rest
Sandslash, Hone Claws
Sandslash, Rapid Spin
Sandslash, Knock Off
Sandslash, Scorching Sands
Sandslash, Stomping Tantrum
Sandslash, Bulldoze
Sandslash, Counter
Sandslash, Protect
Sandslash, Low Kick
Sandslash, Gyro Ball
Sandslash, Flail
Sandslash, Super Fang
Sandslash, Endure
Sandslash, Sleep Talk
Sandslash, Facade
Sandslash, Thief
Sandslash, Slash
Sandslash, Sunny Day
Sandslash, Leech Life
Sandslash, Drill Run
Sandslash, Curse
Sandslash, Earth Power
Sandslash, Night Slash
Sandslash, Fling
Sandslash, Endeavor
Sandslash, Stealth Rock
Sandslash, Spikes
Sandslash, Body Slam
Sandslash, Rock Tomb
Sandslash, Gunk Shot
Sandslash, Fury Swipes
Sandslash, Shadow Claw
Nidoran♀, Headbutt
Nidoran♀, Defense Curl
Nidoran♀, Venom Drench
Nidoran♀, Crunch
Nidoran♀, Sludge Bomb
Nidoran♀, Secret Power
Nidoran♀, Poison Sting
Nidoran♀, Shock Wave
Nidoran♀, Poison Fang
Nidoran♀, Supersonic
Nidoran♀, Rage
Nidoran♀, Disable
Nidoran♀, Mimic
Nidoran♀, Charm
Nidoran♀, Facade
Nidoran♀, Captivate
Nidoran♀, Body Slam
Nidoran♀, Flatter
Nidoran♀, Fury Swipes
Nidoran♀, Shadow Claw
Nidoran♀, Double-Edge
Nidoran♀, Poison Tail
Nidoran♀, Take Down
Nidoran♀, Tail Whip
Nidoran♀, Bite
Nidoran♀, Water Pulse
Nidoran♀, Strength
Nidoran♀, Protect
Nidoran♀, Super Fang
Nidoran♀, Attract
Nidoran♀, Natural Gift
Nidoran♀, Echoed Voice
Nidoran♀, Pursuit
Nidoran♀, Thunder
Nidoran♀, Beat Up
Nidoran♀, Aerial Ace
Nidoran♀, Return
Nidoran♀, Double Kick
Nidoran♀, Chip Away
Nidoran♀, Reflect
Nidoran♀, Growl
Nidoran♀, Ice Beam
Nidoran♀, Poison Jab
Nidoran♀, Dig
Nidoran♀, Confide
Nidoran♀, Round
Nidoran♀, Helping Hand
Nidoran♀, Rest
Nidoran♀, Hone Claws
Nidoran♀, Sucker Punch
Nidoran♀, Counter
Nidoran♀, Endure
Nidoran♀, Sleep Talk
Nidoran♀, Cut
Nidoran♀, Sunny Day
Nidoran♀, Hidden Power
Nidoran♀, Detect
Nidoran♀, Substitute
Nidoran♀, Skull Bash
Nidoran♀, Scratch
Nidoran♀, Focus Energy
Nidoran♀, Mud-Slap
Nidoran♀, Iron Tail
Nidoran♀, Venoshock
Nidoran♀, Double Team
Nidoran♀, Swagger
Nidoran♀, Frustration
Nidoran♀, Rain Dance
Nidoran♀, Blizzard
Nidoran♀, Toxic
Nidoran♀, Thunderbolt
Nidoran♀, Tackle
Nidoran♀, Thief
Nidoran♀, Rock Smash
Nidoran♀, Curse
Nidoran♀, Earth Power
Nidoran♀, Toxic Spikes
Nidoran♀, Snore
Nidoran♀, Bide
Nidorina, Headbutt
Nidorina, Defense Curl
Nidorina, Venom Drench
Nidorina, Crunch
Nidorina, Water Gun
Nidorina, Sludge Bomb
Nidorina, Secret Power
Nidorina, Poison Sting
Nidorina, Shock Wave
Nidorina, Poison Fang
Nidorina, Supersonic
Nidorina, Rage
Nidorina, Disable
Nidorina, Mimic
Nidorina, Charm
Nidorina, Facade
Nidorina, Captivate
Nidorina, Body Slam
Nidorina, Flatter
Nidorina, Horn Drill
Nidorina, Fury Swipes
Nidorina, Shadow Claw
Nidorina, Double-Edge
Nidorina, Poison Tail
Nidorina, Take Down
Nidorina, Tail Whip
Nidorina, Bite
Nidorina, Water Pulse
Nidorina, Strength
Nidorina, Protect
Nidorina, Super Fang
Nidorina, Attract
Nidorina, Natural Gift
Nidorina, Echoed Voice
Nidorina, Pursuit
Nidorina, Thunder
Nidorina, Beat Up
Nidorina, Aerial Ace
Nidorina, Return
Nidorina, Double Kick
Nidorina, Chip Away
Nidorina, Reflect
Nidorina, Growl
Nidorina, Ice Beam
Nidorina, Poison Jab
Nidorina, Dig
Nidorina, Confide
Nidorina, Round
Nidorina, Helping Hand
Nidorina, Rest
Nidorina, Hone Claws
Nidorina, Sucker Punch
Nidorina, Counter
Nidorina, Endure
Nidorina, Sleep Talk
Nidorina, Cut
Nidorina, Sunny Day
Nidorina, Hidden Power
Nidorina, Detect
Nidorina, Substitute
Nidorina, Skull Bash
Nidorina, Scratch
Nidorina, Focus Energy
Nidorina, Mud-Slap
Nidorina, Iron Tail
Nidorina, Venoshock
Nidorina, Double Team
Nidorina, Stomping Tantrum
Nidorina, Swagger
Nidorina, Bubble Beam
Nidorina, Rain Dance
Nidorina, Frustration
Nidorina, Blizzard
Nidorina, Toxic
Nidorina, Thunderbolt
Nidorina, Tackle
Nidorina, Thief
Nidorina, Rock Smash
Nidorina, Curse
Nidorina, Earth Power
Nidorina, Toxic Spikes
Nidorina, Snore
Nidorina, Bide
Nidoqueen, Headbutt
Nidoqueen, Mega Kick
Nidoqueen, Ice Punch
Nidoqueen, Defense Curl
Nidoqueen, Venom Drench
Nidoqueen, Brick Break
Nidoqueen, Crunch
Nidoqueen, Earthquake
Nidoqueen, Hex
Nidoqueen, Water Gun
Nidoqueen, Sludge Bomb
Nidoqueen, Power-Up Punch
Nidoqueen, Secret Power
Nidoqueen, Poison Sting
Nidoqueen, Focus Blast
Nidoqueen, Shock Wave
Nidoqueen, Surf
Nidoqueen, Poison Fang
Nidoqueen, Smack Down
Nidoqueen, Uproar
Nidoqueen, Supersonic
Nidoqueen, Rage
Nidoqueen, Disable
Nidoqueen, Sludge Wave
Nidoqueen, Bulldoze
Nidoqueen, Submission
Nidoqueen, Mimic
Nidoqueen, Facade
Nidoqueen, Flamethrower
Nidoqueen, Captivate
Nidoqueen, Rock Climb
Nidoqueen, Torment
Nidoqueen, Stealth Rock
Nidoqueen, Body Slam
Nidoqueen, Flatter
Nidoqueen, Horn Drill
Nidoqueen, Fury Swipes
Nidoqueen, Shadow Claw
Nidoqueen, Fire Blast
Nidoqueen, High Horsepower
Nidoqueen, Avalanche
Nidoqueen, Double-Edge
Nidoqueen, Giga Impact
Nidoqueen, Poison Tail
Nidoqueen, Focus Punch
Nidoqueen, Quash
Nidoqueen, Take Down
Nidoqueen, Tail Whip
Nidoqueen, Bite
Nidoqueen, Throat Chop
Nidoqueen, Water Pulse
Nidoqueen, Strength
Nidoqueen, Dynamic Punch
Nidoqueen, Rock Blast
Nidoqueen, Protect
Nidoqueen, Super Fang
Nidoqueen, Attract
Nidoqueen, Natural Gift
Nidoqueen, Drill Run
Nidoqueen, Roar
Nidoqueen, Echoed Voice
Nidoqueen, Fling
Nidoqueen, Pursuit
Nidoqueen, Rock Slide
Nidoqueen, Beat Up
Nidoqueen, Sand Tomb
Nidoqueen, Thunder
Nidoqueen, Aerial Ace
Nidoqueen, Incinerate
Nidoqueen, Fissure
Nidoqueen, Return
Nidoqueen, Double Kick
Nidoqueen, Chip Away
Nidoqueen, Sandstorm
Nidoqueen, Fire Punch
Nidoqueen, Reflect
Nidoqueen, Growl
Nidoqueen, Body Press
Nidoqueen, Bide
Nidoqueen, Dragon Tail
Nidoqueen, Ice Beam
Nidoqueen, Poison Jab
Nidoqueen, Fury Cutter
Nidoqueen, Dig
Nidoqueen, Confide
Nidoqueen, Stone Edge
Nidoqueen, Mega Punch
Nidoqueen, Round
Nidoqueen, Helping Hand
Nidoqueen, Rest
Nidoqueen, Taunt
Nidoqueen, Icy Wind
Nidoqueen, Hone Claws
Nidoqueen, Shadow Ball
Nidoqueen, Sucker Punch
Nidoqueen, Counter
Nidoqueen, Whirlpool
Nidoqueen, Endure
Nidoqueen, Sleep Talk
Nidoqueen, Cut
Nidoqueen, Dragon Pulse
Nidoqueen, Sunny Day
Nidoqueen, Rock Tomb
Nidoqueen, Hidden Power
Nidoqueen, Detect
Nidoqueen, Substitute
Nidoqueen, Skull Bash
Nidoqueen, Superpower
Nidoqueen, Scratch
Nidoqueen, Outrage
Nidoqueen, Focus Energy
Nidoqueen, Mud-Slap
Nidoqueen, Aqua Tail
Nidoqueen, Iron Tail
Nidoqueen, Seismic Toss
Nidoqueen, Hyper Beam
Nidoqueen, Venoshock
Nidoqueen, Thunder Punch
Nidoqueen, Mud Shot
Nidoqueen, Double Team
Nidoqueen, Scorching Sands
Nidoqueen, Stomping Tantrum
Nidoqueen, Swagger
Nidoqueen, Bubble Beam
Nidoqueen, Rain Dance
Nidoqueen, Frustration
Nidoqueen, Blizzard
Nidoqueen, Toxic
Nidoqueen, Thunderbolt
Nidoqueen, Tackle
Nidoqueen, Thief
Nidoqueen, Rock Smash
Nidoqueen, Curse
Nidoqueen, Earth Power
Nidoqueen, Pay Day
Nidoqueen, Toxic Spikes
Nidoqueen, Snore
Nidoqueen, Charm
Nidoran♂, Headbutt
Nidoran♂, Defense Curl
Nidoran♂, Venom Drench
Nidoran♂, Confusion
Nidoran♂, Sludge Bomb
Nidoran♂, Horn Attack
Nidoran♂, Secret Power
Nidoran♂, Poison Sting
Nidoran♂, Shock Wave
Nidoran♂, Supersonic
Nidoran♂, Rage
Nidoran♂, Thrash
Nidoran♂, Disable
Nidoran♂, Mimic
Nidoran♂, Peck
Nidoran♂, Facade
Nidoran♂, Captivate
Nidoran♂, Fury Attack
Nidoran♂, Body Slam
Nidoran♂, Flatter
Nidoran♂, Horn Drill
Nidoran♂, Shadow Claw
Nidoran♂, Double-Edge
Nidoran♂, Poison Tail
Nidoran♂, Take Down
Nidoran♂, Amnesia
Nidoran♂, Water Pulse
Nidoran♂, Strength
Nidoran♂, Protect
Nidoran♂, Super Fang
Nidoran♂, Attract
Nidoran♂, Natural Gift
Nidoran♂, Drill Run
Nidoran♂, Leer
Nidoran♂, Echoed Voice
Nidoran♂, Thunder
Nidoran♂, Beat Up
Nidoran♂, Return
Nidoran♂, Double Kick
Nidoran♂, Chip Away
Nidoran♂, Reflect
Nidoran♂, Ice Beam
Nidoran♂, Poison Jab
Nidoran♂, Dig
Nidoran♂, Confide
Nidoran♂, Round
Nidoran♂, Helping Hand
Nidoran♂, Rest
Nidoran♂, Hone Claws
Nidoran♂, Sucker Punch
Nidoran♂, Counter
Nidoran♂, Endure
Nidoran♂, Sleep Talk
Nidoran♂, Cut
Nidoran♂, Sunny Day
Nidoran♂, Smart Strike
Nidoran♂, Hidden Power
Nidoran♂, Detect
Nidoran♂, Substitute
Nidoran♂, Skull Bash
Nidoran♂, Focus Energy
Nidoran♂, Mud-Slap
Nidoran♂, Iron Tail
Nidoran♂, Venoshock
Nidoran♂, Head Smash
Nidoran♂, Double Team
Nidoran♂, Swagger
Nidoran♂, Frustration
Nidoran♂, Rain Dance
Nidoran♂, Blizzard
Nidoran♂, Toxic
Nidoran♂, Thunderbolt
Nidoran♂, Tackle
Nidoran♂, Thief
Nidoran♂, Rock Smash
Nidoran♂, Curse
Nidoran♂, Earth Power
Nidoran♂, Toxic Spikes
Nidoran♂, Snore
Nidoran♂, Bide
Nidorino, Headbutt
Nidorino, Defense Curl
Nidorino, Venom Drench
Nidorino, Confusion
Nidorino, Water Gun
Nidorino, Sludge Bomb
Nidorino, Horn Attack
Nidorino, Secret Power
Nidorino, Poison Sting
Nidorino, Shock Wave
Nidorino, Supersonic
Nidorino, Rage
Nidorino, Thrash
Nidorino, Disable
Nidorino, Mimic
Nidorino, Peck
Nidorino, Facade
Nidorino, Captivate
Nidorino, Fury Attack
Nidorino, Body Slam
Nidorino, Flatter
Nidorino, Horn Drill
Nidorino, Shadow Claw
Nidorino, Double-Edge
Nidorino, Poison Tail
Nidorino, Take Down
Nidorino, Amnesia
Nidorino, Water Pulse
Nidorino, Strength
Nidorino, Protect
Nidorino, Super Fang
Nidorino, Attract
Nidorino, Natural Gift
Nidorino, Drill Run
Nidorino, Leer
Nidorino, Echoed Voice
Nidorino, Thunder
Nidorino, Beat Up
Nidorino, Return
Nidorino, Double Kick
Nidorino, Chip Away
Nidorino, Reflect
Nidorino, Ice Beam
Nidorino, Poison Jab
Nidorino, Dig
Nidorino, Confide
Nidorino, Round
Nidorino, Helping Hand
Nidorino, Rest
Nidorino, Hone Claws
Nidorino, Sucker Punch
Nidorino, Counter
Nidorino, Endure
Nidorino, Sleep Talk
Nidorino, Cut
Nidorino, Sunny Day
Nidorino, Smart Strike
Nidorino, Hidden Power
Nidorino, Detect
Nidorino, Substitute
Nidorino, Skull Bash
Nidorino, Focus Energy
Nidorino, Mud-Slap
Nidorino, Iron Tail
Nidorino, Venoshock
Nidorino, Head Smash
Nidorino, Double Team
Nidorino, Stomping Tantrum
Nidorino, Swagger
Nidorino, Bubble Beam
Nidorino, Rain Dance
Nidorino, Frustration
Nidorino, Blizzard
Nidorino, Toxic
Nidorino, Thunderbolt
Nidorino, Tackle
Nidorino, Thief
Nidorino, Rock Smash
Nidorino, Curse
Nidorino, Earth Power
Nidorino, Toxic Spikes
Nidorino, Snore
Nidorino, Bide
Nidoking, Headbutt
Nidoking, Mega Kick
Nidoking, Ice Punch
Nidoking, Defense Curl
Nidoking, Venom Drench
Nidoking, Brick Break
Nidoking, Confusion
Nidoking, Earthquake
Nidoking, Hex
Nidoking, Water Gun
Nidoking, Sludge Bomb
Nidoking, Power-Up Punch
Nidoking, Horn Attack
Nidoking, Secret Power
Nidoking, Poison Sting
Nidoking, Focus Blast
Nidoking, Shock Wave
Nidoking, Surf
Nidoking, Smack Down
Nidoking, Uproar
Nidoking, Supersonic
Nidoking, Rage
Nidoking, Thrash
Nidoking, Disable
Nidoking, Sludge Wave
Nidoking, Bulldoze
Nidoking, Submission
Nidoking, Mimic
Nidoking, Peck
Nidoking, Facade
Nidoking, Flamethrower
Nidoking, Captivate
Nidoking, Rock Climb
Nidoking, Fury Attack
Nidoking, Torment
Nidoking, Stealth Rock
Nidoking, Body Slam
Nidoking, Flatter
Nidoking, Horn Drill
Nidoking, Shadow Claw
Nidoking, Fire Blast
Nidoking, High Horsepower
Nidoking, Avalanche
Nidoking, Double-Edge
Nidoking, Giga Impact
Nidoking, Poison Tail
Nidoking, Focus Punch
Nidoking, Quash
Nidoking, Take Down
Nidoking, Amnesia
Nidoking, Throat Chop
Nidoking, Water Pulse
Nidoking, Strength
Nidoking, Dynamic Punch
Nidoking, Rock Blast
Nidoking, Protect
Nidoking, Megahorn
Nidoking, Super Fang
Nidoking, Attract
Nidoking, Natural Gift
Nidoking, Drill Run
Nidoking, Roar
Nidoking, Leer
Nidoking, Echoed Voice
Nidoking, Fling
Nidoking, Rock Slide
Nidoking, Beat Up
Nidoking, Sand Tomb
Nidoking, Thunder
Nidoking, Incinerate
Nidoking, Fissure
Nidoking, Return
Nidoking, Double Kick
Nidoking, Chip Away
Nidoking, Sandstorm
Nidoking, Fire Punch
Nidoking, Reflect
Nidoking, Body Press
Nidoking, Dragon Tail
Nidoking, Ice Beam
Nidoking, Poison Jab
Nidoking, Fury Cutter
Nidoking, Dig
Nidoking, Confide
Nidoking, Stone Edge
Nidoking, Mega Punch
Nidoking, Round
Nidoking, Helping Hand
Nidoking, Rest
Nidoking, Taunt
Nidoking, Icy Wind
Nidoking, Hone Claws
Nidoking, Shadow Ball
Nidoking, Sucker Punch
Nidoking, Counter
Nidoking, Whirlpool
Nidoking, Endure
Nidoking, Sleep Talk
Nidoking, Cut
Nidoking, Dragon Pulse
Nidoking, Sunny Day
Nidoking, Smart Strike
Nidoking, Rock Tomb
Nidoking, Hidden Power
Nidoking, Detect
Nidoking, Substitute
Nidoking, Skull Bash
Nidoking, Superpower
Nidoking, Outrage
Nidoking, Focus Energy
Nidoking, Mud-Slap
Nidoking, Aqua Tail
Nidoking, Iron Tail
Nidoking, Seismic Toss
Nidoking, Hyper Beam
Nidoking, Venoshock
Nidoking, Thunder Punch
Nidoking, Mud Shot
Nidoking, Head Smash
Nidoking, Double Team
Nidoking, Scorching Sands
Nidoking, Stomping Tantrum
Nidoking, Swagger
Nidoking, Bubble Beam
Nidoking, Rain Dance
Nidoking, Frustration
Nidoking, Blizzard
Nidoking, Toxic
Nidoking, Thunderbolt
Nidoking, Tackle
Nidoking, Thief
Nidoking, Rock Smash
Nidoking, Curse
Nidoking, Earth Power
Nidoking, Pay Day
Nidoking, Toxic Spikes
Nidoking, Snore
Nidoking, Bide
Clefairy, Ice Punch
Clefairy, Encore
Clefairy, Defense Curl
Clefairy, Brick Break
Clefairy, Trick
Clefairy, Uproar
Clefairy, Light Screen
Clefairy, Calm Mind
Clefairy, Fake Tears
Clefairy, Misty Explosion
Clefairy, Alluring Voice
Clefairy, Copycat
Clefairy, Splash
Clefairy, Follow Me
Clefairy, Charge Beam
Clefairy, Drain Punch
Clefairy, Facade
Clefairy, Flamethrower
Clefairy, Hyper Voice
Clefairy, Grass Knot
Clefairy, Stealth Rock
Clefairy, Body Slam
Clefairy, Fire Blast
Clefairy, Heal Pulse
Clefairy, Psybeam
Clefairy, Double-Edge
Clefairy, After You
Clefairy, Psychic
Clefairy, Focus Punch
Clefairy, Take Down
Clefairy, Play Rough
Clefairy, Dual Wingbeat
Clefairy, Psyshock
Clefairy, Amnesia
Clefairy, Draining Kiss
Clefairy, Water Pulse
Clefairy, Moonlight
Clefairy, Life Dew
Clefairy, Cosmic Power
Clefairy, Gravity
Clefairy, Psych Up
Clefairy, Protect
Clefairy, Meteor Beam
Clefairy, Thunder Wave
Clefairy, Meteor Mash
Clefairy, Fling
Clefairy, Misty Terrain
Clefairy, Dazzling Gleam
Clefairy, Present
Clefairy, Thunder
Clefairy, Tickle
Clefairy, Fire Punch
Clefairy, Reflect
Clefairy, Growl
Clefairy, Swift
Clefairy, Imprison
Clefairy, Ice Beam
Clefairy, Dig
Clefairy, Metronome
Clefairy, Helping Hand
Clefairy, Rest
Clefairy, Icy Wind
Clefairy, Shadow Ball
Clefairy, Sing
Clefairy, Stored Power
Clefairy, Zen Headbutt
Clefairy, Night Shade
Clefairy, Endure
Clefairy, Sleep Talk
Clefairy, Sunny Day
Clefairy, Magical Leaf
Clefairy, Skill Swap
Clefairy, Substitute
Clefairy, Tera Blast
Clefairy, Wish
Clefairy, Pound
Clefairy, Thunder Punch
Clefairy, Solar Beam
Clefairy, Knock Off
Clefairy, Sweet Kiss
Clefairy, Disarming Voice
Clefairy, Healing Wish
Clefairy, Rain Dance
Clefairy, Blizzard
Clefairy, Thunderbolt
Clefairy, Thief
Clefairy, Moonblast
Clefairy, Chilling Water
Clefairy, Endeavor
Clefairy, Baton Pass
Clefairy, Charm
Clefable, Ice Punch
Clefable, Encore
Clefable, Defense Curl
Clefable, Brick Break
Clefable, Trick
Clefable, Focus Blast
Clefable, Uproar
Clefable, Light Screen
Clefable, Calm Mind
Clefable, Fake Tears
Clefable, Misty Explosion
Clefable, Alluring Voice
Clefable, Copycat
Clefable, Splash
Clefable, Follow Me
Clefable, Charge Beam
Clefable, Drain Punch
Clefable, Facade
Clefable, Flamethrower
Clefable, Hyper Voice
Clefable, Grass Knot
Clefable, Stealth Rock
Clefable, Body Slam
Clefable, Fire Blast
Clefable, Heal Pulse
Clefable, Psybeam
Clefable, Double-Edge
Clefable, Giga Impact
Clefable, Future Sight
Clefable, After You
Clefable, Psychic
Clefable, Focus Punch
Clefable, Take Down
Clefable, Play Rough
Clefable, Dual Wingbeat
Clefable, Psyshock
Clefable, Amnesia
Clefable, Draining Kiss
Clefable, Water Pulse
Clefable, Moonlight
Clefable, Life Dew
Clefable, Cosmic Power
Clefable, Gravity
Clefable, Psych Up
Clefable, Protect
Clefable, Meteor Beam
Clefable, Thunder Wave
Clefable, Meteor Mash
Clefable, Fling
Clefable, Misty Terrain
Clefable, Dazzling Gleam
Clefable, Present
Clefable, Thunder
Clefable, Tickle
Clefable, Fire Punch
Clefable, Reflect
Clefable, Growl
Clefable, Swift
Clefable, Imprison
Clefable, Ice Beam
Clefable, Dig
Clefable, Metronome
Clefable, Helping Hand
Clefable, Rest
Clefable, Icy Wind
Clefable, Shadow Ball
Clefable, Sing
Clefable, Stored Power
Clefable, Zen Headbutt
Clefable, Night Shade
Clefable, Endure
Clefable, Sleep Talk
Clefable, Sunny Day
Clefable, Magical Leaf
Clefable, Skill Swap
Clefable, Substitute
Clefable, Tera Blast
Clefable, Hyper Beam
Clefable, Wish
Clefable, Pound
Clefable, Thunder Punch
Clefable, Solar Beam
Clefable, Knock Off
Clefable, Sweet Kiss
Clefable, Disarming Voice
Clefable, Healing Wish
Clefable, Rain Dance
Clefable, Blizzard
Clefable, Thunderbolt
Clefable, Thief
Clefable, Moonblast
Clefable, Chilling Water
Clefable, Endeavor
Clefable, Baton Pass
Clefable, Charm
Vulpix, Howl
Vulpix, Substitute
Vulpix, Incinerate
Vulpix, Agility
Vulpix, Heat Wave
Vulpix, Encore
Vulpix, Energy Ball
Vulpix, Nasty Plot
Vulpix, Double-Edge
Vulpix, Ember
Vulpix, Pain Split
Vulpix, Fire Blast
Vulpix, Hypnosis
Vulpix, Overheat
Vulpix, Inferno
Vulpix, Hex
Vulpix, Imprison
Vulpix, Swift
Vulpix, Take Down
Vulpix, Tera Blast
Vulpix, Confuse Ray
Vulpix, Tail Whip
Vulpix, Weather Ball
Vulpix, Extrasensory
Vulpix, Memento
Vulpix, Dig
Vulpix, Flame Charge
Vulpix, Dark Pulse
Vulpix, Spite
Vulpix, Rest
Vulpix, Foul Play
Vulpix, Helping Hand
Vulpix, Disable
Vulpix, Baby-Doll Eyes
Vulpix, Fire Spin
Vulpix, Psych Up
Vulpix, Zen Headbutt
Vulpix, Quick Attack
Vulpix, Safeguard
Vulpix, Healing Wish
Vulpix, Protect
Vulpix, Flail
Vulpix, Snarl
Vulpix, Flare Blitz
Vulpix, Endure
Vulpix, Sleep Talk
Vulpix, Facade
Vulpix, Flamethrower
Vulpix, Sunny Day
Vulpix, Roar
Vulpix, Will-O-Wisp
Vulpix, Baton Pass
Vulpix, Body Slam
Vulpix, Burning Jealousy
Vulpix, Charm
Ninetales, Howl
Ninetales, Substitute
Ninetales, Incinerate
Ninetales, Agility
Ninetales, Heat Wave
Ninetales, Encore
Ninetales, Energy Ball
Ninetales, Nasty Plot
Ninetales, Double-Edge
Ninetales, Ember
Ninetales, Pain Split
Ninetales, Fire Blast
Ninetales, Hypnosis
Ninetales, Giga Impact
Ninetales, Overheat
Ninetales, Inferno
Ninetales, Hex
Ninetales, Imprison
Ninetales, Swift
Ninetales, Take Down
Ninetales, Tera Blast
Ninetales, Confuse Ray
Ninetales, Hyper Beam
Ninetales, Tail Whip
Ninetales, Psyshock
Ninetales, Extrasensory
Ninetales, Weather Ball
Ninetales, Memento
Ninetales, Dig
Ninetales, Flame Charge
Ninetales, Calm Mind
Ninetales, Fake Tears
Ninetales, Dark Pulse
Ninetales, Spite
Ninetales, Rest
Ninetales, Foul Play
Ninetales, Helping Hand
Ninetales, Solar Beam
Ninetales, Disable
Ninetales, Shadow Ball
Ninetales, Scorching Sands
